trade_id,ticker,date,direction,model,zone_type,entry_time,entry_price,is_winner,pnl_r,max_r_achieved,bar_date,bar_time,open,high,low,close,volume,candle_range_pct,vol_delta_raw,vol_delta_roll,vol_roc,sma9,sma21,sma_config,sma_spread_pct,sma_momentum_label,price_position,cvd_slope,m5_structure,m15_structure,h1_structure,health_score,long_score,short_score,calculated_at
EXPE_021326_EPCH4_1105,EXPE,2026-02-13,SHORT,EPCH4,SECONDARY,11:05:30,212.8,True,1.0,1,2026-02-13,11:04:00,213.5,213.67,213.16,213.51,13119,0.238865,4887.47,6572.76,-4.4765,213.9323,213.896,BULL,0.017017,NARROWING,BELOW,-0.081881,BEAR,BEAR,BEAR,4,2,4,2026-02-15 17:41:10.423787+00:00
PLTR_021326_EPCH4_1110,PLTR,2026-02-13,LONG,EPCH4,SECONDARY,11:10:15,130.465,True,3.0,3,2026-02-13,11:09:00,131.075,131.11,130.8,130.905,69034,0.236813,-22269.03,148936.42,-37.9819,130.87,130.452,BULL,0.319319,WIDENING,ABOVE,0.225321,BEAR,BEAR,BEAR,8,4,4,2026-02-15 17:41:10.423787+00:00
DIA_021326_EPCH4_1111,DIA,2026-02-13,LONG,EPCH4,SECONDARY,11:11:30,495.82,False,-1.0,-1,2026-02-13,11:10:00,496.18,496.18,495.7,495.76,34976,0.096821,-26232.0,-18121.49,88.8838,496.0639,495.7472,BULL,0.063891,WIDENING,BTWN,0.251104,BEAR,BEAR,BEAR,8,1,2,2026-02-15 17:41:10.423787+00:00
DIA_021326_EPCH4_1111_1,DIA,2026-02-13,LONG,EPCH4,SECONDARY,11:11:45,495.855,False,-1.0,-1,2026-02-13,11:10:00,496.18,496.18,495.7,495.76,34976,0.096821,-26232.0,-18121.49,88.8838,496.0639,495.7472,BULL,0.063891,WIDENING,BTWN,0.251104,BEAR,BEAR,BEAR,8,1,2,2026-02-15 17:41:10.423787+00:00
QQQ_021326_EPCH4_1112,QQQ,2026-02-13,SHORT,EPCH4,SECONDARY,11:12:30,601.85,False,-1.0,-1,2026-02-13,11:11:00,602.72,602.86,602.42,602.6935,90532,0.073006,22015.74,-9419.04,-30.773,603.0993,602.5334,BULL,0.093895,STABLE,BTWN,0.345635,BEAR,BEAR,BEAR,4,0,1,2026-02-15 17:41:10.423787+00:00
QQQ_021326_EPCH4_1113,QQQ,2026-02-13,SHORT,EPCH4,SECONDARY,11:13:00,602.0,False,-1.0,-1,2026-02-13,11:12:00,602.6861,603.03,601.78,601.915,158551,0.207671,-124303.98,-126644.83,25.5949,603.0254,602.535,BULL,0.081464,NARROWING,BELOW,0.309008,BEAR,BEAR,BEAR,4,3,3,2026-02-15 17:41:10.423787+00:00
QQQ_021326_EPCH4_1113_1,QQQ,2026-02-13,SHORT,EPCH4,SECONDARY,11:13:30,602.1,False,-1.0,-1,2026-02-13,11:12:00,602.6861,603.03,601.78,601.915,158551,0.207671,-124303.98,-126644.83,25.5949,603.0254,602.535,BULL,0.081464,NARROWING,BELOW,0.309008,BEAR,BEAR,BEAR,4,3,3,2026-02-15 17:41:10.423787+00:00
PLTR_021326_EPCH4_1113,PLTR,2026-02-13,LONG,EPCH4,SECONDARY,11:13:30,130.465,True,3.0,3,2026-02-13,11:12:00,130.52,130.67,130.19,130.33,125794,0.368296,-52414.17,-108081.92,27.3009,130.7722,130.5839,BULL,0.1445,NARROWING,BELOW,0.147363,BEAR,BEAR,BEAR,6,3,3,2026-02-15 17:41:10.423787+00:00
DIA_021326_EPCH4_1114,DIA,2026-02-13,LONG,EPCH4,SECONDARY,11:14:00,495.9,True,3.0,3,2026-02-13,11:13:00,495.49,495.72,495.49,495.69,10632,0.0464,7858.43,-47756.66,-40.9833,496.0039,495.7631,BULL,0.048578,WIDENING,BELOW,0.08278,BEAR,BEAR,BEAR,6,0,1,2026-02-15 17:41:10.423787+00:00
DIA_021326_EPCH4_1114_1,DIA,2026-02-13,LONG,EPCH4,SECONDARY,11:14:45,495.85,True,4.0,4,2026-02-13,11:13:00,495.49,495.72,495.49,495.69,10632,0.0464,7858.43,-47756.66,-40.9833,496.0039,495.7631,BULL,0.048578,WIDENING,BELOW,0.08278,BEAR,BEAR,BEAR,6,0,1,2026-02-15 17:41:10.423787+00:00
DIA_021326_EPCH4_1115,DIA,2026-02-13,LONG,EPCH4,SECONDARY,11:15:00,495.83,True,4.0,4,2026-02-13,11:14:00,495.78,495.9411,495.6,495.85,12738,0.068791,5933.94,-25524.83,-29.421,495.9672,495.7669,BULL,0.040399,STABLE,BTWN,0.012097,BEAR,BEAR,BEAR,4,0,1,2026-02-15 17:41:10.423787+00:00
COIN_021326_EPCH2_1117,COIN,2026-02-13,SHORT,EPCH2,PRIMARY,11:17:45,164.74,True,3.0,3,2026-02-13,11:16:00,164.3601,164.75,164.29,164.392,69654,0.279819,-38763.97,127856.83,-13.0167,163.8369,162.9551,BULL,0.536393,WIDENING,ABOVE,0.330868,BULL,BULL,BULL,8,4,4,2026-02-15 17:41:10.423787+00:00
COIN_021326_EPCH4_1117,COIN,2026-02-13,SHORT,EPCH4,SECONDARY,11:17:45,164.74,True,3.0,3,2026-02-13,11:16:00,164.3601,164.75,164.29,164.392,69654,0.279819,-38763.97,127856.83,-13.0167,163.8369,162.9551,BULL,0.536393,WIDENING,ABOVE,0.330868,BULL,BULL,BULL,8,4,4,2026-02-15 17:41:10.423787+00:00
QQQ_021326_EPCH4_1119,QQQ,2026-02-13,SHORT,EPCH4,SECONDARY,11:19:45,602.09,True,2.0,2,2026-02-13,11:18:00,602.99,603.09,602.62,602.63,82511,0.077991,-78999.89,-153700.99,-36.8665,602.5387,602.7003,BEAR,0.026805,NARROWING,BTWN,-0.045287,BEAR,BEAR,BEAR,4,1,0,2026-02-15 17:41:10.423787+00:00
QQQ_021326_EPCH4_1120,QQQ,2026-02-13,SHORT,EPCH4,SECONDARY,11:20:30,601.79,True,1.0,1,2026-02-13,11:19:00,602.65,602.66,602.06,602.09,103223,0.099653,-92900.7,-314624.86,-19.127,602.4732,602.6941,BEAR,0.036689,NARROWING,BELOW,-0.137909,BEAR,BEAR,BEAR,4,1,0,2026-02-15 17:41:10.423787+00:00
QQQ_021326_EPCH4_1127,QQQ,2026-02-13,SHORT,EPCH4,SECONDARY,11:27:00,602.12,False,-1.0,-1,2026-02-13,11:26:00,601.76,602.39,601.53,602.28,139519,0.142791,103828.09,128110.16,3.7494,601.7622,602.399,BEAR,0.105724,WIDENING,BTWN,-0.227674,BEAR,BEAR,BEAR,8,1,1,2026-02-15 17:41:10.423787+00:00
PLTR_021326_EPCH4_1127,PLTR,2026-02-13,LONG,EPCH4,SECONDARY,11:27:30,130.456,True,5.0,5,2026-02-13,11:26:00,129.975,130.3599,129.92,130.325,84170,0.337541,70814.54,88519.9,0.349,130.1117,130.4819,BEAR,0.284075,WIDENING,BTWN,-0.256145,BEAR,BEAR,BEAR,8,3,3,2026-02-15 17:41:10.423787+00:00
PLTR_021326_EPCH4_1127_1,PLTR,2026-02-13,LONG,EPCH4,SECONDARY,11:27:45,130.66,True,5.0,5,2026-02-13,11:26:00,129.975,130.3599,129.92,130.325,84170,0.337541,70814.54,88519.9,0.349,130.1117,130.4819,BEAR,0.284075,WIDENING,BTWN,-0.256145,BEAR,BEAR,BEAR,8,3,3,2026-02-15 17:41:10.423787+00:00
MU_021326_EPCH2_1129,MU,2026-02-13,SHORT,EPCH2,PRIMARY,11:29:00,411.33,True,1.0,1,2026-02-13,11:28:00,412.21,412.41,411.7201,412.0051,121564,0.167449,-21127.01,297814.41,127.3616,409.4336,408.459,BULL,0.236553,WIDENING,ABOVE,0.164288,BEAR,BEAR,BULL,10,5,5,2026-02-15 17:41:10.423787+00:00
PLTR_021326_EPCH4_1129,PLTR,2026-02-13,LONG,EPCH4,SECONDARY,11:29:45,130.475,True,5.0,5,2026-02-13,11:28:00,130.6794,130.695,130.46,130.515,81910,0.180056,-43569.15,252240.83,-0.8598,130.1189,130.4462,BEAR,0.250789,WIDENING,ABOVE,-0.154964,BEAR,BEAR,BEAR,8,4,3,2026-02-15 17:41:10.423787+00:00
PLTR_021326_EPCH4_1130,PLTR,2026-02-13,LONG,EPCH4,SECONDARY,11:30:00,130.471,True,5.0,5,2026-02-13,11:29:00,130.52,130.52,130.2431,130.475,66974,0.212225,45205.64,227296.0,-19.3672,130.1661,130.4174,BEAR,0.192584,WIDENING,ABOVE,-0.06698,BEAR,BEAR,BEAR,8,4,3,2026-02-15 17:41:10.423787+00:00
PLTR_021326_EPCH4_1130_1,PLTR,2026-02-13,LONG,EPCH4,SECONDARY,11:30:15,130.57,True,5.0,5,2026-02-13,11:29:00,130.52,130.52,130.2431,130.475,66974,0.212225,45205.64,227296.0,-19.3672,130.1661,130.4174,BEAR,0.192584,WIDENING,ABOVE,-0.06698,BEAR,BEAR,BEAR,8,4,3,2026-02-15 17:41:10.423787+00:00
EXPE_021326_EPCH4_1131,EXPE,2026-02-13,SHORT,EPCH4,SECONDARY,11:31:00,213.02,False,-1.0,-1,2026-02-13,11:30:00,212.31,213.02,212.07,213.0,22174,0.446009,21240.36,30769.41,117.502,212.0543,211.7745,BULL,0.131379,NARROWING,ABOVE,0.128937,BEAR,BEAR,BEAR,8,3,5,2026-02-15 17:41:10.423787+00:00
EXPE_021326_EPCH4_1131_1,EXPE,2026-02-13,SHORT,EPCH4,SECONDARY,11:31:15,213.03,False,-1.0,-1,2026-02-13,11:30:00,212.31,213.02,212.07,213.0,22174,0.446009,21240.36,30769.41,117.502,212.0543,211.7745,BULL,0.131379,NARROWING,ABOVE,0.128937,BEAR,BEAR,BEAR,8,3,5,2026-02-15 17:41:10.423787+00:00
DIA_021326_EPCH4_1131,DIA,2026-02-13,LONG,EPCH4,SECONDARY,11:31:15,495.99,True,5.0,5,2026-02-13,11:30:00,496.3,496.41,496.16,496.31,11884,0.050372,2376.8,11630.02,-23.0458,495.9044,495.9115,BEAR,0.001419,NARROWING,ABOVE,-0.120508,BEAR,BEAR,BEAR,4,0,1,2026-02-15 17:41:10.423787+00:00
PLTR_021326_EPCH4_1131,PLTR,2026-02-13,LONG,EPCH4,SECONDARY,11:31:45,130.65,True,5.0,5,2026-02-13,11:30:00,130.45,130.63,130.3999,130.55,51752,0.176254,15766.25,186575.52,-37.6162,130.225,130.4005,BEAR,0.134417,WIDENING,ABOVE,0.01628,BEAR,BEAR,BEAR,8,3,3,2026-02-15 17:41:10.423787+00:00
EXPE_021326_EPCH4_1133,EXPE,2026-02-13,SHORT,EPCH4,SECONDARY,11:33:15,213.045,False,-1.0,-1,2026-02-13,11:32:00,213.38,213.38,213.23,213.38,2857,0.070297,2857.0,39570.84,-71.5196,212.4656,211.9847,BULL,0.225352,STABLE,ABOVE,0.318413,BEAR,BEAR,BEAR,6,1,2,2026-02-15 17:41:10.423787+00:00
MU_021326_EPCH2_1136,MU,2026-02-13,SHORT,EPCH2,PRIMARY,11:36:45,411.61,False,-1.0,-1,2026-02-13,11:35:00,411.12,411.619,410.805,411.365,42124,0.197878,15835.31,42757.33,-31.2675,411.2772,409.6021,BULL,0.407225,WIDENING,ABOVE,0.371287,BEAR,BEAR,BULL,8,3,4,2026-02-15 17:41:10.423787+00:00
MU_021326_EPCH2_1138,MU,2026-02-13,SHORT,EPCH2,PRIMARY,11:38:00,411.69,False,-1.0,-1,2026-02-13,11:37:00,411.42,411.7498,410.7,410.74,43277,0.255587,-39979.08,2474.14,-32.3393,411.0656,409.9573,BULL,0.269822,WIDENING,BTWN,0.284128,BEAR,BEAR,BULL,8,3,4,2026-02-15 17:41:10.423787+00:00
MU_021326_EPCH2_1138_1,MU,2026-02-13,SHORT,EPCH2,PRIMARY,11:38:15,411.735,False,-1.0,-1,2026-02-13,11:37:00,411.42,411.7498,410.7,410.74,43277,0.255587,-39979.08,2474.14,-32.3393,411.0656,409.9573,BULL,0.269822,WIDENING,BTWN,0.284128,BEAR,BEAR,BULL,8,3,4,2026-02-15 17:41:10.423787+00:00
ANET_021326_EPCH4_1139,ANET,2026-02-13,SHORT,EPCH4,SECONDARY,11:39:30,146.0025,True,1.0,1,2026-02-13,11:38:00,145.28,145.97,145.22,145.86,93891,0.514192,66349.64,70665.42,144.6212,145.1956,145.0189,BULL,0.121094,WIDENING,ABOVE,0.246381,BULL,BULL,BULL,10,3,5,2026-02-15 17:41:10.423787+00:00
COIN_021326_EPCH2_1139,COIN,2026-02-13,SHORT,EPCH2,PRIMARY,11:39:45,165.04,False,-1.0,-1,2026-02-13,11:38:00,164.17,164.99,164.0501,164.885,68935,0.570034,53532.99,136186.07,0.8075,164.0903,163.5049,BULL,0.355056,NARROWING,ABOVE,0.423464,BEAR,BULL,BULL,6,4,4,2026-02-15 17:41:10.423787+00:00
COIN_021326_EPCH4_1139,COIN,2026-02-13,SHORT,EPCH4,SECONDARY,11:39:45,165.04,False,-1.0,-1,2026-02-13,11:38:00,164.17,164.99,164.0501,164.885,68935,0.570034,53532.99,136186.07,0.8075,164.0903,163.5049,BULL,0.355056,NARROWING,ABOVE,0.423464,BEAR,BULL,BULL,6,4,4,2026-02-15 17:41:10.423787+00:00
COIN_021326_EPCH4_1140,COIN,2026-02-13,SHORT,EPCH4,SECONDARY,11:40:00,164.88,False,-1.0,-1,2026-02-13,11:39:00,164.96,165.2,164.81,165.04,98053,0.236306,17599.26,109709.51,45.2853,164.2313,163.5339,BULL,0.422535,WIDENING,ABOVE,0.422541,BEAR,BULL,BULL,8,5,5,2026-02-15 17:41:10.423787+00:00
COIN_021326_EPCH2_1140,COIN,2026-02-13,SHORT,EPCH2,PRIMARY,11:40:00,164.88,False,-1.0,-1,2026-02-13,11:39:00,164.96,165.2,164.81,165.04,98053,0.236306,17599.26,109709.51,45.2853,164.2313,163.5339,BULL,0.422535,WIDENING,ABOVE,0.422541,BEAR,BULL,BULL,8,5,5,2026-02-15 17:41:10.423787+00:00
ANET_021326_EPCH4_1140,ANET,2026-02-13,SHORT,EPCH4,SECONDARY,11:40:00,145.785,True,1.0,1,2026-02-13,11:39:00,145.96,146.05,145.82,146.045,23340,0.157486,22325.22,99652.63,-44.651,145.2861,145.0632,BULL,0.152622,WIDENING,ABOVE,0.280027,BULL,BULL,BULL,8,3,4,2026-02-15 17:41:10.423787+00:00
ANET_021326_EPCH4_1141,ANET,2026-02-13,SHORT,EPCH4,SECONDARY,11:41:00,145.96,False,-1.0,-1,2026-02-13,11:40:00,146.07,146.22,145.565,146.16,65342,0.448139,53370.95,164232.18,59.5034,145.4217,145.1113,BULL,0.212341,WIDENING,ABOVE,0.279986,BULL,BULL,BULL,10,5,5,2026-02-15 17:41:10.423787+00:00
ANET_021326_EPCH4_1141_1,ANET,2026-02-13,SHORT,EPCH4,SECONDARY,11:41:15,145.855,False,-1.0,-1,2026-02-13,11:40:00,146.07,146.22,145.565,146.16,65342,0.448139,53370.95,164232.18,59.5034,145.4217,145.1113,BULL,0.212341,WIDENING,ABOVE,0.279986,BULL,BULL,BULL,10,5,5,2026-02-15 17:41:10.423787+00:00
MU_021326_EPCH2_1141,MU,2026-02-13,SHORT,EPCH2,PRIMARY,11:41:15,411.0517,False,-1.0,-1,2026-02-13,11:40:00,413.21,413.21,412.21,412.2301,67192,0.242583,-64490.88,54230.1,-1.9417,411.6956,410.5958,BULL,0.266778,NARROWING,ABOVE,0.16047,BEAR,BEAR,BULL,6,3,4,2026-02-15 17:41:10.423787+00:00
COIN_021326_EPCH2_1141,COIN,2026-02-13,SHORT,EPCH2,PRIMARY,11:41:45,165.05,False,-1.0,-1,2026-02-13,11:40:00,165.02,165.16,164.67,164.9399,70873,0.297078,7203.01,66221.52,1.9303,164.4068,163.5877,BULL,0.4966,WIDENING,ABOVE,0.409163,BEAR,BULL,BULL,8,3,4,2026-02-15 17:41:10.423787+00:00
COIN_021326_EPCH4_1141,COIN,2026-02-13,SHORT,EPCH4,SECONDARY,11:41:45,165.05,False,-1.0,-1,2026-02-13,11:40:00,165.02,165.16,164.67,164.9399,70873,0.297078,7203.01,66221.52,1.9303,164.4068,163.5877,BULL,0.4966,WIDENING,ABOVE,0.409163,BEAR,BULL,BULL,8,3,4,2026-02-15 17:41:10.423787+00:00
COIN_021326_EPCH2_1142,COIN,2026-02-13,SHORT,EPCH2,PRIMARY,11:42:00,164.99,False,-1.0,-1,2026-02-13,11:41:00,164.9,165.13,164.6001,165.05,39491,0.321054,27566.94,88188.14,-42.587,164.5185,163.6751,BULL,0.510983,WIDENING,ABOVE,0.402184,BEAR,BULL,BULL,8,3,4,2026-02-15 17:41:10.423787+00:00
COIN_021326_EPCH4_1142,COIN,2026-02-13,SHORT,EPCH4,SECONDARY,11:42:00,164.99,False,-1.0,-1,2026-02-13,11:41:00,164.9,165.13,164.6001,165.05,39491,0.321054,27566.94,88188.14,-42.587,164.5185,163.6751,BULL,0.510983,WIDENING,ABOVE,0.402184,BEAR,BULL,BULL,8,3,4,2026-02-15 17:41:10.423787+00:00
MU_021326_EPCH2_1144,MU,2026-02-13,SHORT,EPCH2,PRIMARY,11:44:00,411.57,False,-1.0,-1,2026-02-13,11:43:00,411.335,412.3799,411.06,412.3799,49882,0.320069,49882.0,41683.64,-29.3638,411.87,411.1244,BULL,0.180806,NARROWING,ABOVE,0.162226,BEAR,BEAR,BULL,6,3,4,2026-02-15 17:41:10.423787+00:00
MU_021326_EPCH2_1144_1,MU,2026-02-13,SHORT,EPCH2,PRIMARY,11:44:15,411.69,False,-1.0,-1,2026-02-13,11:43:00,411.335,412.3799,411.06,412.3799,49882,0.320069,49882.0,41683.64,-29.3638,411.87,411.1244,BULL,0.180806,NARROWING,ABOVE,0.162226,BEAR,BEAR,BULL,6,3,4,2026-02-15 17:41:10.423787+00:00
ANET_021326_EPCH3_1145,ANET,2026-02-13,LONG,EPCH3,SECONDARY,11:45:30,147.26,True,1.0,1,2026-02-13,11:44:00,146.505,147.1,146.505,146.985,36181,0.404803,22195.07,220842.18,-19.0484,146.1333,145.4208,BULL,0.484743,WIDENING,ABOVE,0.594501,BULL,BULL,BULL,8,4,4,2026-02-15 17:41:10.423787+00:00
QQQ_021326_EPCH3_1145,QQQ,2026-02-13,LONG,EPCH3,SECONDARY,11:45:30,604.16,True,3.0,3,2026-02-13,11:44:00,603.77,603.98,603.66,603.91,99641,0.052988,56048.06,220168.95,-29.3254,603.5233,603.1148,BULL,0.067653,NARROWING,ABOVE,0.481453,BEAR,BEAR,BEAR,4,1,2,2026-02-15 17:41:10.423787+00:00
QQQ_021326_EPCH4_1145,QQQ,2026-02-13,LONG,EPCH4,SECONDARY,11:45:45,604.2,True,3.0,3,2026-02-13,11:44:00,603.77,603.98,603.66,603.91,99641,0.052988,56048.06,220168.95,-29.3254,603.5233,603.1148,BULL,0.067653,NARROWING,ABOVE,0.481453,BEAR,BEAR,BEAR,4,1,2,2026-02-15 17:41:10.423787+00:00
ANET_021326_EPCH4_1145,ANET,2026-02-13,LONG,EPCH4,SECONDARY,11:45:45,147.425,True,1.0,1,2026-02-13,11:44:00,146.505,147.1,146.505,146.985,36181,0.404803,22195.07,220842.18,-19.0484,146.1333,145.4208,BULL,0.484743,WIDENING,ABOVE,0.594501,BULL,BULL,BULL,8,4,4,2026-02-15 17:41:10.423787+00:00
QQQ_021326_EPCH4_1146,QQQ,2026-02-13,LONG,EPCH4,SECONDARY,11:46:00,604.35,False,-1.0,-1,2026-02-13,11:45:00,603.91,604.31,603.91,604.2,144834,0.066203,65175.3,226923.99,4.9373,603.6056,603.2405,BULL,0.060424,NARROWING,ABOVE,0.45298,BEAR,BEAR,BEAR,4,1,2,2026-02-15 17:41:10.423787+00:00
ANET_021326_EPCH4_1146,ANET,2026-02-13,LONG,EPCH4,SECONDARY,11:46:15,147.2899,True,1.0,1,2026-02-13,11:45:00,146.83,147.425,146.83,147.425,18777,0.403595,18777.0,186248.24,-56.6909,146.3361,145.5451,BULL,0.536539,WIDENING,ABOVE,0.656594,BEAR,BULL,BULL,8,4,4,2026-02-15 17:41:10.423787+00:00
ANET_021326_EPCH4_1146_1,ANET,2026-02-13,LONG,EPCH4,SECONDARY,11:46:30,147.33,True,1.0,1,2026-02-13,11:45:00,146.83,147.425,146.83,147.425,18777,0.403595,18777.0,186248.24,-56.6909,146.3361,145.5451,BULL,0.536539,WIDENING,ABOVE,0.656594,BEAR,BULL,BULL,8,4,4,2026-02-15 17:41:10.423787+00:00
QQQ_021326_EPCH4_1146_1,QQQ,2026-02-13,LONG,EPCH4,SECONDARY,11:46:45,604.15,True,3.0,3,2026-02-13,11:45:00,603.91,604.31,603.91,604.2,144834,0.066203,65175.3,226923.99,4.9373,603.6056,603.2405,BULL,0.060424,NARROWING,ABOVE,0.45298,BEAR,BEAR,BEAR,4,1,2,2026-02-15 17:41:10.423787+00:00
QQQ_021326_EPCH4_1147,QQQ,2026-02-13,LONG,EPCH4,SECONDARY,11:47:00,604.2,True,3.0,3,2026-02-13,11:46:00,604.21,604.45,604.09,604.15,139162,0.059588,-92774.67,115828.02,-0.5141,603.7756,603.3552,BULL,0.069572,NARROWING,ABOVE,0.431957,BEAR,BEAR,BEAR,4,1,2,2026-02-15 17:41:10.423787+00:00
ANET_021326_EPCH4_1147,ANET,2026-02-13,LONG,EPCH4,SECONDARY,11:47:15,147.228,True,1.0,1,2026-02-13,11:46:00,147.32,147.48,147.1,147.276,38998,0.258019,-2873.54,66668.16,-9.3618,146.5568,145.6706,BULL,0.601683,WIDENING,ABOVE,0.679549,BEAR,BULL,BULL,8,3,4,2026-02-15 17:41:10.423787+00:00
QQQ_021326_EPCH4_1147_1,QQQ,2026-02-13,LONG,EPCH4,SECONDARY,11:47:45,604.35,False,-1.0,-1,2026-02-13,11:46:00,604.21,604.45,604.09,604.15,139162,0.059588,-92774.67,115828.02,-0.5141,603.7756,603.3552,BULL,0.069572,NARROWING,ABOVE,0.431957,BEAR,BEAR,BEAR,4,1,2,2026-02-15 17:41:10.423787+00:00
ANET_021326_EPCH4_1147_1,ANET,2026-02-13,LONG,EPCH4,SECONDARY,11:47:45,147.395,True,1.0,1,2026-02-13,11:46:00,147.32,147.48,147.1,147.276,38998,0.258019,-2873.54,66668.16,-9.3618,146.5568,145.6706,BULL,0.601683,WIDENING,ABOVE,0.679549,BEAR,BULL,BULL,8,3,4,2026-02-15 17:41:10.423787+00:00
EXPE_021326_EPCH4_1148,EXPE,2026-02-13,SHORT,EPCH4,SECONDARY,11:48:00,213.07,True,2.0,2,2026-02-13,11:47:00,213.79,214.04,212.81,213.065,22015,0.577289,-12886.83,-21090.31,92.791,213.7439,213.5319,BULL,0.099496,NARROWING,BELOW,-0.243033,BEAR,BEAR,BEAR,6,3,4,2026-02-15 17:41:10.423787+00:00
MU_021326_EPCH2_1148,MU,2026-02-13,SHORT,EPCH2,PRIMARY,11:48:15,411.62,False,-1.0,-1,2026-02-13,11:47:00,411.9167,413.0,411.9001,412.4658,42585,0.266665,1219.59,-627.17,-36.0602,412.1662,411.7105,BULL,0.110476,NARROWING,ABOVE,0.090065,BEAR,BEAR,BULL,6,2,3,2026-02-15 17:41:10.423787+00:00
ANET_021326_EPCH4_1148,ANET,2026-02-13,LONG,EPCH4,SECONDARY,11:48:15,147.36,True,1.0,1,2026-02-13,11:47:00,147.43,147.51,147.0764,147.395,32337,0.294176,15184.07,64195.09,-23.4615,146.7273,145.8028,BULL,0.627258,WIDENING,ABOVE,0.673893,BEAR,BULL,BULL,8,3,4,2026-02-15 17:41:10.423787+00:00
MU_021326_EPCH2_1148_1,MU,2026-02-13,SHORT,EPCH2,PRIMARY,11:48:30,411.6454,False,-1.0,-1,2026-02-13,11:47:00,411.9167,413.0,411.9001,412.4658,42585,0.266665,1219.59,-627.17,-36.0602,412.1662,411.7105,BULL,0.110476,NARROWING,ABOVE,0.090065,BEAR,BEAR,BULL,6,2,3,2026-02-15 17:41:10.423787+00:00
EXPE_021326_EPCH4_1148_1,EXPE,2026-02-13,SHORT,EPCH4,SECONDARY,11:48:30,213.07,True,2.0,2,2026-02-13,11:47:00,213.79,214.04,212.81,213.065,22015,0.577289,-12886.83,-21090.31,92.791,213.7439,213.5319,BULL,0.099496,NARROWING,BELOW,-0.243033,BEAR,BEAR,BEAR,6,3,4,2026-02-15 17:41:10.423787+00:00
EXPE_021326_EPCH4_1148_2,EXPE,2026-02-13,SHORT,EPCH4,SECONDARY,11:48:45,213.06,True,2.0,2,2026-02-13,11:47:00,213.79,214.04,212.81,213.065,22015,0.577289,-12886.83,-21090.31,92.791,213.7439,213.5319,BULL,0.099496,NARROWING,BELOW,-0.243033,BEAR,BEAR,BEAR,6,3,4,2026-02-15 17:41:10.423787+00:00
MU_021326_EPCH2_1148_2,MU,2026-02-13,SHORT,EPCH2,PRIMARY,11:48:45,411.56,False,-1.0,-1,2026-02-13,11:47:00,411.9167,413.0,411.9001,412.4658,42585,0.266665,1219.59,-627.17,-36.0602,412.1662,411.7105,BULL,0.110476,NARROWING,ABOVE,0.090065,BEAR,BEAR,BULL,6,2,3,2026-02-15 17:41:10.423787+00:00
MU_021326_EPCH2_1149,MU,2026-02-13,SHORT,EPCH2,PRIMARY,11:49:00,411.73,False,-1.0,-1,2026-02-13,11:48:00,412.525,412.525,411.37,411.56,44416,0.28064,-29802.94,-80312.11,-27.5479,411.9829,411.6777,BULL,0.074159,NARROWING,BELOW,0.056967,BEAR,BEAR,BULL,4,2,3,2026-02-15 17:41:10.423787+00:00
MU_021326_EPCH2_1149_1,MU,2026-02-13,SHORT,EPCH2,PRIMARY,11:49:15,411.55,False,-1.0,-1,2026-02-13,11:48:00,412.525,412.525,411.37,411.56,44416,0.28064,-29802.94,-80312.11,-27.5479,411.9829,411.6777,BULL,0.074159,NARROWING,BELOW,0.056967,BEAR,BEAR,BULL,4,2,3,2026-02-15 17:41:10.423787+00:00
EXPE_021326_EPCH4_1149,EXPE,2026-02-13,SHORT,EPCH4,SECONDARY,11:49:45,213.06,True,2.0,2,2026-02-13,11:48:00,213.21,213.21,213.0,213.06,7705,0.098564,-3302.14,-28436.52,-35.3209,213.6483,213.5586,BULL,0.042133,NARROWING,BELOW,-0.299736,BEAR,BEAR,BEAR,4,0,1,2026-02-15 17:41:10.423787+00:00
MU_021326_EPCH2_1150,MU,2026-02-13,SHORT,EPCH2,PRIMARY,11:50:30,411.57,False,-1.0,-1,2026-02-13,11:49:00,411.5547,411.82,411.31,411.5,37442,0.123937,-9544.04,-103760.76,-34.8229,411.9017,411.6536,BULL,0.060301,NARROWING,BELOW,0.008936,BEAR,BEAR,BULL,4,1,1,2026-02-15 17:41:10.423787+00:00
QQQ_021326_EPCH4_1151,QQQ,2026-02-13,LONG,EPCH4,SECONDARY,11:51:45,604.27,True,3.0,3,2026-02-13,11:50:00,603.7,604.12,603.38,604.08,134028,0.1225,119538.49,-6642.38,4.5733,603.91,603.5614,BULL,0.057704,NARROWING,ABOVE,0.315562,BULL,BEAR,BEAR,4,0,1,2026-02-15 17:41:10.423787+00:00
ANET_021326_EPCH4_1151,ANET,2026-02-13,LONG,EPCH4,SECONDARY,11:51:45,147.24,True,1.0,1,2026-02-13,11:50:00,146.66,146.9,146.39,146.5,54464,0.348123,-30969.73,-64765.85,33.6789,146.9193,146.0723,BULL,0.578157,WIDENING,BTWN,0.488216,BEAR,BULL,BULL,8,4,4,2026-02-15 17:41:10.423787+00:00
COIN_021326_EPCH1_1152,COIN,2026-02-13,LONG,EPCH1,PRIMARY,11:52:00,166.739,False,-1.0,-1,2026-02-13,11:51:00,166.19,166.63,165.84,166.61,86217,0.474161,81851.58,189851.2,11.8816,166.0007,165.1168,BULL,0.530511,STABLE,ABOVE,0.310596,BEAR,BULL,BULL,6,4,4,2026-02-15 17:41:10.423787+00:00
